ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
ID	LABEL	A skos:prefLabel	TI %	TYPE	I 'subcluster of' SPLIT=|	A oboInOwl:hasExactSynonym SPLIT=|	A 'cluster id'	TI capable_of some %	A n2o:cell_set_preferred_alias	A n2o:original_label	A n2o:cell_set_label	A n2o:cell_set_aligned_alias	A n2o:cell_set_additional_aliases SPLIT=|	A n2o:cell_set_alias_assignee SPLIT=|	A n2o:cell_set_alias_citation SPLIT=|	A n2o:node_metadata	TI 'exemplar data of' some %	A rdfs:comment	A oboInOwl:hasRelatedSynonym SPLIT=|	A 'cell_type_rank' SPLIT=|
PCL_INDV:CS202212150_1596	WMB 01596 - CS202212150_1596	1596 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1596		1596 MS-SF Bsx Glut		WMB 01596			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111596			
PCL_INDV:CS202212150_1597	WMB 01597 - CS202212150_1597	1597 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1597		1597 MS-SF Bsx Glut		WMB 01597			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111597			
PCL_INDV:CS202212150_1598	WMB 01598 - CS202212150_1598	1598 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1598		1598 MS-SF Bsx Glut		WMB 01598			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111598			
PCL_INDV:CS202212150_1599	WMB 01599 - CS202212150_1599	1599 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1599		1599 MS-SF Bsx Glut		WMB 01599			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111599			
PCL_INDV:CS202212150_1600	WMB 01600 - CS202212150_1600	1600 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1600		1600 MS-SF Bsx Glut		WMB 01600			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111600			
PCL_INDV:CS202212150_1601	WMB 01601 - CS202212150_1601	1601 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1601		1601 MS-SF Bsx Glut		WMB 01601			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111601			
PCL_INDV:CS202212150_1602	WMB 01602 - CS202212150_1602	1602 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1602		1602 MS-SF Bsx Glut		WMB 01602			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111602			
PCL_INDV:CS202212150_1603	WMB 01603 - CS202212150_1603	1603 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1603		1603 MS-SF Bsx Glut		WMB 01603			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111603			
PCL_INDV:CS202212150_1604	WMB 01604 - CS202212150_1604	1604 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1604		1604 MS-SF Bsx Glut		WMB 01604			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111604			
PCL_INDV:CS202212150_1605	WMB 01605 - CS202212150_1605	1605 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1605		1605 MS-SF Bsx Glut		WMB 01605			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111605			
PCL_INDV:CS202212150_1606	WMB 01606 - CS202212150_1606	1606 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1606		1606 MS-SF Bsx Glut		WMB 01606			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111606			
PCL_INDV:CS202212150_1607	WMB 01607 - CS202212150_1607	1607 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1607		1607 MS-SF Bsx Glut		WMB 01607			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111607			
PCL_INDV:CS202212150_1608	WMB 01608 - CS202212150_1608	1608 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1608		1608 MS-SF Bsx Glut		WMB 01608			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111608			
PCL_INDV:CS202212150_1609	WMB 01609 - CS202212150_1609	1609 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1609		1609 MS-SF Bsx Glut		WMB 01609			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111609			
PCL_INDV:CS202212150_1610	WMB 01610 - CS202212150_1610	1610 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1610		1610 MS-SF Bsx Glut		WMB 01610			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111610			
PCL_INDV:CS202212150_1611	WMB 01611 - CS202212150_1611	1611 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1611		1611 MS-SF Bsx Glut		WMB 01611			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111611			
PCL_INDV:CS202212150_1612	WMB 01612 - CS202212150_1612	1612 MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5544		CS202212150_1612		1612 MS-SF Bsx Glut		WMB 01612			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111612			
PCL_INDV:CS202212150_1613	WMB 01613 - CS202212150_1613	1613 PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5545		CS202212150_1613		1613 PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01613			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111613			
PCL_INDV:CS202212150_1614	WMB 01614 - CS202212150_1614	1614 PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5545		CS202212150_1614		1614 PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01614			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111614			
PCL_INDV:CS202212150_1615	WMB 01615 - CS202212150_1615	1615 PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5545		CS202212150_1615		1615 PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01615			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111615			
PCL_INDV:CS202212150_1616	WMB 01616 - CS202212150_1616	1616 PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5545		CS202212150_1616		1616 PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01616			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111616			
PCL_INDV:CS202212150_1617	WMB 01617 - CS202212150_1617	1617 PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5545		CS202212150_1617		1617 PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01617			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111617			
PCL_INDV:CS202212150_1618	WMB 01618 - CS202212150_1618	1618 PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5545		CS202212150_1618		1618 PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01618			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111618			
PCL_INDV:CS202212150_1619	WMB 01619 - CS202212150_1619	1619 PVpo-VMPO-SFO Tbr1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5546		CS202212150_1619		1619 PVpo-VMPO-SFO Tbr1 Glut_2		WMB 01619			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111619			
PCL_INDV:CS202212150_1620	WMB 01620 - CS202212150_1620	1620 PVpo-VMPO-SFO Tbr1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5546		CS202212150_1620		1620 PVpo-VMPO-SFO Tbr1 Glut_2		WMB 01620			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111620			
PCL_INDV:CS202212150_1621	WMB 01621 - CS202212150_1621	1621 PVpo-VMPO-SFO Tbr1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5546		CS202212150_1621		1621 PVpo-VMPO-SFO Tbr1 Glut_2		WMB 01621			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111621			
PCL_INDV:CS202212150_1622	WMB 01622 - CS202212150_1622	1622 PVpo-VMPO-SFO Tbr1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5546		CS202212150_1622		1622 PVpo-VMPO-SFO Tbr1 Glut_2		WMB 01622			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111622			
PCL_INDV:CS202212150_1623	WMB 01623 - CS202212150_1623	1623 PVpo-VMPO-SFO Tbr1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5546		CS202212150_1623		1623 PVpo-VMPO-SFO Tbr1 Glut_2		WMB 01623			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111623			
PCL_INDV:CS202212150_1624	WMB 01624 - CS202212150_1624	1624 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1624		1624 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01624			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111624			
PCL_INDV:CS202212150_1625	WMB 01625 - CS202212150_1625	1625 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1625		1625 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01625			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111625			
PCL_INDV:CS202212150_1626	WMB 01626 - CS202212150_1626	1626 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1626		1626 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01626			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111626			
PCL_INDV:CS202212150_1627	WMB 01627 - CS202212150_1627	1627 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1627		1627 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01627			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111627			
PCL_INDV:CS202212150_1628	WMB 01628 - CS202212150_1628	1628 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1628		1628 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01628			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111628			
PCL_INDV:CS202212150_1629	WMB 01629 - CS202212150_1629	1629 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1629		1629 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01629			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111629			
PCL_INDV:CS202212150_1630	WMB 01630 - CS202212150_1630	1630 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1630		1630 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01630			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111630			
PCL_INDV:CS202212150_1631	WMB 01631 - CS202212150_1631	1631 PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5547		CS202212150_1631		1631 PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01631			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111631			
PCL_INDV:CS202212150_1632	WMB 01632 - CS202212150_1632	1632 PVpo-VMPO-SFO Tbr1 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5548		CS202212150_1632		1632 PVpo-VMPO-SFO Tbr1 Glut_4		WMB 01632			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111632			
PCL_INDV:CS202212150_1633	WMB 01633 - CS202212150_1633	1633 PVpo-VMPO-SFO Tbr1 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5548		CS202212150_1633		1633 PVpo-VMPO-SFO Tbr1 Glut_4		WMB 01633			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111633			
PCL_INDV:CS202212150_1634	WMB 01634 - CS202212150_1634	1634 PVpo-VMPO-SFO Tbr1 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5548		CS202212150_1634		1634 PVpo-VMPO-SFO Tbr1 Glut_4		WMB 01634			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111634			
PCL_INDV:CS202212150_1635	WMB 01635 - CS202212150_1635	1635 PVpo-VMPO-SFO Tbr1 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5548		CS202212150_1635		1635 PVpo-VMPO-SFO Tbr1 Glut_4		WMB 01635			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111635			
PCL_INDV:CS202212150_1636	WMB 01636 - CS202212150_1636	1636 PVpo-VMPO-SFO Tbr1 Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5549		CS202212150_1636		1636 PVpo-VMPO-SFO Tbr1 Glut_5		WMB 01636			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111636			
PCL_INDV:CS202212150_1637	WMB 01637 - CS202212150_1637	1637 PVpo-VMPO-SFO Tbr1 Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5549		CS202212150_1637		1637 PVpo-VMPO-SFO Tbr1 Glut_5		WMB 01637			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111637			
PCL_INDV:CS202212150_1638	WMB 01638 - CS202212150_1638	1638 PVpo-VMPO-SFO Tbr1 Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5549		CS202212150_1638		1638 PVpo-VMPO-SFO Tbr1 Glut_5		WMB 01638			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111638			
PCL_INDV:CS202212150_1639	WMB 01639 - CS202212150_1639	1639 PVpo-VMPO-SFO Tbr1 Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5549		CS202212150_1639		1639 PVpo-VMPO-SFO Tbr1 Glut_5		WMB 01639			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111639			
PCL_INDV:CS202212150_1640	WMB 01640 - CS202212150_1640	1640 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1640		1640 SI-MPO-LPO Lhx8 Gaba_1		WMB 01640			Zizhen Yao						
PCL_INDV:CS202212150_1641	WMB 01641 - CS202212150_1641	1641 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1641		1641 SI-MPO-LPO Lhx8 Gaba_1		WMB 01641			Zizhen Yao						
PCL_INDV:CS202212150_1642	WMB 01642 - CS202212150_1642	1642 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1642		1642 SI-MPO-LPO Lhx8 Gaba_1		WMB 01642			Zizhen Yao						
PCL_INDV:CS202212150_1643	WMB 01643 - CS202212150_1643	1643 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1643		1643 SI-MPO-LPO Lhx8 Gaba_1		WMB 01643			Zizhen Yao						
PCL_INDV:CS202212150_1644	WMB 01644 - CS202212150_1644	1644 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1644		1644 SI-MPO-LPO Lhx8 Gaba_1		WMB 01644			Zizhen Yao						
PCL_INDV:CS202212150_1645	WMB 01645 - CS202212150_1645	1645 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1645		1645 SI-MPO-LPO Lhx8 Gaba_1		WMB 01645			Zizhen Yao						
PCL_INDV:CS202212150_1646	WMB 01646 - CS202212150_1646	1646 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1646		1646 SI-MPO-LPO Lhx8 Gaba_1		WMB 01646			Zizhen Yao						
PCL_INDV:CS202212150_1647	WMB 01647 - CS202212150_1647	1647 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1647		1647 SI-MPO-LPO Lhx8 Gaba_1		WMB 01647			Zizhen Yao						
PCL_INDV:CS202212150_1648	WMB 01648 - CS202212150_1648	1648 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1648		1648 SI-MPO-LPO Lhx8 Gaba_1		WMB 01648			Zizhen Yao						
PCL_INDV:CS202212150_1649	WMB 01649 - CS202212150_1649	1649 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1649		1649 SI-MPO-LPO Lhx8 Gaba_1		WMB 01649			Zizhen Yao						
PCL_INDV:CS202212150_1650	WMB 01650 - CS202212150_1650	1650 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1650		1650 SI-MPO-LPO Lhx8 Gaba_1		WMB 01650			Zizhen Yao						
PCL_INDV:CS202212150_1651	WMB 01651 - CS202212150_1651	1651 SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5550		CS202212150_1651		1651 SI-MPO-LPO Lhx8 Gaba_1		WMB 01651			Zizhen Yao						
PCL_INDV:CS202212150_1652	WMB 01652 - CS202212150_1652	1652 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1652		1652 SI-MPO-LPO Lhx8 Gaba_2		WMB 01652			Zizhen Yao						
PCL_INDV:CS202212150_1653	WMB 01653 - CS202212150_1653	1653 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1653		1653 SI-MPO-LPO Lhx8 Gaba_2		WMB 01653			Zizhen Yao						
PCL_INDV:CS202212150_1654	WMB 01654 - CS202212150_1654	1654 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1654		1654 SI-MPO-LPO Lhx8 Gaba_2		WMB 01654			Zizhen Yao						
PCL_INDV:CS202212150_1655	WMB 01655 - CS202212150_1655	1655 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1655		1655 SI-MPO-LPO Lhx8 Gaba_2		WMB 01655			Zizhen Yao						
PCL_INDV:CS202212150_1656	WMB 01656 - CS202212150_1656	1656 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1656		1656 SI-MPO-LPO Lhx8 Gaba_2		WMB 01656			Zizhen Yao						
PCL_INDV:CS202212150_1657	WMB 01657 - CS202212150_1657	1657 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1657		1657 SI-MPO-LPO Lhx8 Gaba_2		WMB 01657			Zizhen Yao						
PCL_INDV:CS202212150_1658	WMB 01658 - CS202212150_1658	1658 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1658		1658 SI-MPO-LPO Lhx8 Gaba_2		WMB 01658			Zizhen Yao						
PCL_INDV:CS202212150_1659	WMB 01659 - CS202212150_1659	1659 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1659		1659 SI-MPO-LPO Lhx8 Gaba_2		WMB 01659			Zizhen Yao						
PCL_INDV:CS202212150_1660	WMB 01660 - CS202212150_1660	1660 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1660		1660 SI-MPO-LPO Lhx8 Gaba_2		WMB 01660			Zizhen Yao						
PCL_INDV:CS202212150_1661	WMB 01661 - CS202212150_1661	1661 SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5551		CS202212150_1661		1661 SI-MPO-LPO Lhx8 Gaba_2		WMB 01661			Zizhen Yao						
PCL_INDV:CS202212150_1662	WMB 01662 - CS202212150_1662	1662 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1662		1662 SI-MPO-LPO Lhx8 Gaba_3		WMB 01662			Zizhen Yao						
PCL_INDV:CS202212150_1663	WMB 01663 - CS202212150_1663	1663 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1663		1663 SI-MPO-LPO Lhx8 Gaba_3		WMB 01663			Zizhen Yao						
PCL_INDV:CS202212150_1664	WMB 01664 - CS202212150_1664	1664 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1664		1664 SI-MPO-LPO Lhx8 Gaba_3		WMB 01664			Zizhen Yao						
PCL_INDV:CS202212150_1665	WMB 01665 - CS202212150_1665	1665 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1665		1665 SI-MPO-LPO Lhx8 Gaba_3		WMB 01665			Zizhen Yao						
PCL_INDV:CS202212150_1666	WMB 01666 - CS202212150_1666	1666 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1666		1666 SI-MPO-LPO Lhx8 Gaba_3		WMB 01666			Zizhen Yao						
PCL_INDV:CS202212150_1667	WMB 01667 - CS202212150_1667	1667 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1667		1667 SI-MPO-LPO Lhx8 Gaba_3		WMB 01667			Zizhen Yao						
PCL_INDV:CS202212150_1668	WMB 01668 - CS202212150_1668	1668 SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5552		CS202212150_1668		1668 SI-MPO-LPO Lhx8 Gaba_3		WMB 01668			Zizhen Yao						
PCL_INDV:CS202212150_1669	WMB 01669 - CS202212150_1669	1669 SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5553		CS202212150_1669		1669 SI-MPO-LPO Lhx8 Gaba_4		WMB 01669			Zizhen Yao						
PCL_INDV:CS202212150_1670	WMB 01670 - CS202212150_1670	1670 SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5553		CS202212150_1670		1670 SI-MPO-LPO Lhx8 Gaba_4		WMB 01670			Zizhen Yao						
PCL_INDV:CS202212150_1671	WMB 01671 - CS202212150_1671	1671 SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5553		CS202212150_1671		1671 SI-MPO-LPO Lhx8 Gaba_4		WMB 01671			Zizhen Yao						
PCL_INDV:CS202212150_1672	WMB 01672 - CS202212150_1672	1672 SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5553		CS202212150_1672		1672 SI-MPO-LPO Lhx8 Gaba_4		WMB 01672			Zizhen Yao						
PCL_INDV:CS202212150_1673	WMB 01673 - CS202212150_1673	1673 SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5553		CS202212150_1673		1673 SI-MPO-LPO Lhx8 Gaba_4		WMB 01673			Zizhen Yao						
PCL_INDV:CS202212150_1674	WMB 01674 - CS202212150_1674	1674 SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5553		CS202212150_1674		1674 SI-MPO-LPO Lhx8 Gaba_4		WMB 01674			Zizhen Yao						
PCL_INDV:CS202212150_1675	WMB 01675 - CS202212150_1675	1675 SI-MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5554		CS202212150_1675		1675 SI-MPO-LPO Lhx8 Gaba_5		WMB 01675			Zizhen Yao						
PCL_INDV:CS202212150_1676	WMB 01676 - CS202212150_1676	1676 SI-MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5554		CS202212150_1676		1676 SI-MPO-LPO Lhx8 Gaba_5		WMB 01676			Zizhen Yao						
PCL_INDV:CS202212150_1677	WMB 01677 - CS202212150_1677	1677 SI-MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5554		CS202212150_1677		1677 SI-MPO-LPO Lhx8 Gaba_5		WMB 01677			Zizhen Yao						
PCL_INDV:CS202212150_1678	WMB 01678 - CS202212150_1678	1678 SI-MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5554		CS202212150_1678		1678 SI-MPO-LPO Lhx8 Gaba_5		WMB 01678			Zizhen Yao						
PCL_INDV:CS202212150_1679	WMB 01679 - CS202212150_1679	1679 SI-MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5554		CS202212150_1679		1679 SI-MPO-LPO Lhx8 Gaba_5		WMB 01679			Zizhen Yao						
PCL_INDV:CS202212150_1680	WMB 01680 - CS202212150_1680	1680 MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5555		CS202212150_1680		1680 MPO-LPO Lhx8 Gaba_1		WMB 01680			Zizhen Yao						
PCL_INDV:CS202212150_1681	WMB 01681 - CS202212150_1681	1681 MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_5555		CS202212150_1681		1681 MPO-LPO Lhx8 Gaba_1		WMB 01681			Zizhen Yao						
