defined_class	prefLabel	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0110310	0310 CA3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0110311	0311 CA3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0110312	0312 CA3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0110313	0313 CA3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0110314	0314 CA3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0110315	0315 CA3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0110316	0316 CA3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0110317	0317 CA3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0110318	0318 CA3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0110319	0319 L2 IT PPP-APr Glut_1											
http://purl.obolibrary.org/obo/PCL_0110320	0320 L2 IT PPP-APr Glut_1											
http://purl.obolibrary.org/obo/PCL_0110321	0321 L2 IT PPP-APr Glut_1											
http://purl.obolibrary.org/obo/PCL_0110322	0322 L2 IT PPP-APr Glut_1											
http://purl.obolibrary.org/obo/PCL_0110323	0323 L2 IT PPP-APr Glut_2											
http://purl.obolibrary.org/obo/PCL_0110324	0324 L2 IT PPP-APr Glut_2											
http://purl.obolibrary.org/obo/PCL_0110325	0325 L2 IT PPP-APr Glut_2											
http://purl.obolibrary.org/obo/PCL_0110326	0326 L2 IT PPP-APr Glut_2											
http://purl.obolibrary.org/obo/PCL_0110327	0327 L2 IT PPP-APr Glut_3											
http://purl.obolibrary.org/obo/PCL_0110328	0328 L2 IT PPP-APr Glut_3											
http://purl.obolibrary.org/obo/PCL_0110329	0329 L2 IT PPP-APr Glut_4											
http://purl.obolibrary.org/obo/PCL_0110330	0330 L2/3 IT PPP Glut_1											
http://purl.obolibrary.org/obo/PCL_0110331	0331 L2/3 IT PPP Glut_1											
http://purl.obolibrary.org/obo/PCL_0110332	0332 L2/3 IT PPP Glut_1											
http://purl.obolibrary.org/obo/PCL_0110333	0333 L2/3 IT PPP Glut_1											
http://purl.obolibrary.org/obo/PCL_0110334	0334 L2/3 IT PPP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110335	0335 L2/3 IT PPP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110336	0336 L2/3 IT PPP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110337	0337 L2/3 IT PPP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110338	0338 L2/3 IT PPP Glut_3											
http://purl.obolibrary.org/obo/PCL_0110339	0339 L2/3 IT PPP Glut_3											
http://purl.obolibrary.org/obo/PCL_0110340	0340 L2/3 IT PPP Glut_3											
http://purl.obolibrary.org/obo/PCL_0110341	0341 L2/3 IT PPP Glut_3											
http://purl.obolibrary.org/obo/PCL_0110342	0342 L2/3 IT PPP Glut_3											
http://purl.obolibrary.org/obo/PCL_0110343	0343 L2/3 IT RSP Glut_1											
http://purl.obolibrary.org/obo/PCL_0110344	0344 L2/3 IT RSP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110345	0345 L2/3 IT RSP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110346	0346 L2/3 IT RSP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110347	0347 L2/3 IT RSP Glut_2											
http://purl.obolibrary.org/obo/PCL_0110348	0348 L4 RSP-ACA Glut											
http://purl.obolibrary.org/obo/PCL_0110349	0349 L4 RSP-ACA Glut											
http://purl.obolibrary.org/obo/PCL_0110350	0350 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110351	0351 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110352	0352 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110353	0353 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110354	0354 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110355	0355 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110356	0356 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110357	0357 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110358	0358 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110359	0359 L5 ET CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110360	0360 L5 ET CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110361	0361 L5 ET CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110362	0362 L5 ET CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110363	0363 L5 ET CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110364	0364 L5 ET CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110365	0365 L5 ET CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110366	0366 L5 ET CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110367	0367 L5 ET CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110368	0368 L5 ET CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110369	0369 L5 ET CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110370	0370 L5 ET CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110371	0371 L5 ET CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110372	0372 L5 ET CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110373	0373 L5 ET CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110374	0374 L5 ET CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110375	0375 L5 ET CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110376	0376 L5 ET CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110377	0377 L5 ET CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110378	0378 L5 ET CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110379	0379 L5 ET CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110380	0380 L5 ET CTX Glut_6											
http://purl.obolibrary.org/obo/PCL_0110381	0381 L5 ET CTX Glut_6											
http://purl.obolibrary.org/obo/PCL_0110382	0382 L5 ET CTX Glut_6											
http://purl.obolibrary.org/obo/PCL_0110383	0383 L5 ET CTX Glut_6											
http://purl.obolibrary.org/obo/PCL_0110384	0384 SUB-ProS Glut_1											
http://purl.obolibrary.org/obo/PCL_0110385	0385 SUB-ProS Glut_1											
http://purl.obolibrary.org/obo/PCL_0110386	0386 SUB-ProS Glut_1											
http://purl.obolibrary.org/obo/PCL_0110387	0387 SUB-ProS Glut_1											
http://purl.obolibrary.org/obo/PCL_0110388	0388 SUB-ProS Glut_1											
http://purl.obolibrary.org/obo/PCL_0110389	0389 SUB-ProS Glut_2											
http://purl.obolibrary.org/obo/PCL_0110390	0390 SUB-ProS Glut_2											
http://purl.obolibrary.org/obo/PCL_0110391	0391 SUB-ProS Glut_2											
http://purl.obolibrary.org/obo/PCL_0110392	0392 SUB-ProS Glut_2											
http://purl.obolibrary.org/obo/PCL_0110393	0393 SUB-ProS Glut_2											
http://purl.obolibrary.org/obo/PCL_0110394	0394 SUB-ProS Glut_2											
http://purl.obolibrary.org/obo/PCL_0110395	0395 SUB-ProS Glut_3											
http://purl.obolibrary.org/obo/PCL_0110396	0396 SUB-ProS Glut_3											
http://purl.obolibrary.org/obo/PCL_0110397	0397 SUB-ProS Glut_3											
http://purl.obolibrary.org/obo/PCL_0110398	0398 SUB-ProS Glut_3											
http://purl.obolibrary.org/obo/PCL_0110399	0399 L5 PPP Glut											
http://purl.obolibrary.org/obo/PCL_0110400	0400 L6b EPd Glut_1											
http://purl.obolibrary.org/obo/PCL_0110401	0401 L6b EPd Glut_1											
http://purl.obolibrary.org/obo/PCL_0110402	0402 L6b EPd Glut_2											
http://purl.obolibrary.org/obo/PCL_0110403	0403 L6b EPd Glut_2											
http://purl.obolibrary.org/obo/PCL_0110404	0404 L6b EPd Glut_3											
http://purl.obolibrary.org/obo/PCL_0110405	0405 L6b EPd Glut_3											
http://purl.obolibrary.org/obo/PCL_0110406	0406 L6b EPd Glut_3											
http://purl.obolibrary.org/obo/PCL_0110407	0407 L6b/CT ENT Glut_1											
http://purl.obolibrary.org/obo/PCL_0110408	0408 L6b/CT ENT Glut_1											
http://purl.obolibrary.org/obo/PCL_0110409	0409 L6b/CT ENT Glut_1											
http://purl.obolibrary.org/obo/PCL_0110410	0410 L6b/CT ENT Glut_1											
http://purl.obolibrary.org/obo/PCL_0110411	0411 L6b/CT ENT Glut_2											
http://purl.obolibrary.org/obo/PCL_0110412	0412 L6b/CT ENT Glut_2											
http://purl.obolibrary.org/obo/PCL_0110413	0413 L6b/CT ENT Glut_2											
http://purl.obolibrary.org/obo/PCL_0110414	0414 L6b/CT ENT Glut_2											
http://purl.obolibrary.org/obo/PCL_0110415	0415 L6b/CT ENT Glut_3											
http://purl.obolibrary.org/obo/PCL_0110416	0416 L6b/CT ENT Glut_3											
http://purl.obolibrary.org/obo/PCL_0110417	0417 L6b/CT ENT Glut_3											
http://purl.obolibrary.org/obo/PCL_0110418	0418 L6b/CT ENT Glut_4											
http://purl.obolibrary.org/obo/PCL_0110419	0419 L6b/CT ENT Glut_4											
http://purl.obolibrary.org/obo/PCL_0110420	0420 L6b/CT ENT Glut_4											
http://purl.obolibrary.org/obo/PCL_0110421	0421 L6b CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110422	0422 L6b CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110423	0423 L6b CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110424	0424 L6b CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110425	0425 L6b CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110426	0426 L6b CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110427	0427 L6b CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110428	0428 L6b CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110429	0429 L6b CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110430	0430 L6b CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110431	0431 L6b CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110432	0432 L6b CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110433	0433 L6 CT CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110434	0434 L6 CT CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110435	0435 L6 CT CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110436	0436 L6 CT CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110437	0437 L6 CT CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110438	0438 L6 CT CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110439	0439 L6 CT CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110440	0440 L6 CT CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110441	0441 L6 CT CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110442	0442 L6 CT CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110443	0443 L6 CT CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110444	0444 L6 CT CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110445	0445 L6 CT CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110446	0446 L6 CT CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110447	0447 L6 CT CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110448	0448 L6 CT CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110449	0449 L6 CT CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110450	0450 L6 CT CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110451	0451 L6 CT CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110452	0452 L6 CT CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110453	0453 L6 CT CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110454	0454 L6 CT CTX Glut_6											
http://purl.obolibrary.org/obo/PCL_0110455	0455 CT SUB Glut_1											
http://purl.obolibrary.org/obo/PCL_0110456	0456 CT SUB Glut_2											
http://purl.obolibrary.org/obo/PCL_0110457	0457 CT SUB Glut_2											
http://purl.obolibrary.org/obo/PCL_0110458	0458 L5 NP CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110459	0459 L5 NP CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110460	0460 L5 NP CTX Glut_1											
http://purl.obolibrary.org/obo/PCL_0110461	0461 L5 NP CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110462	0462 L5 NP CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110463	0463 L5 NP CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110464	0464 L5 NP CTX Glut_2											
http://purl.obolibrary.org/obo/PCL_0110465	0465 L5 NP CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110466	0466 L5 NP CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110467	0467 L5 NP CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110468	0468 L5 NP CTX Glut_3											
http://purl.obolibrary.org/obo/PCL_0110469	0469 L5 NP CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110470	0470 L5 NP CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110471	0471 L5 NP CTX Glut_4											
http://purl.obolibrary.org/obo/PCL_0110472	0472 L5 NP CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110473	0473 L5 NP CTX Glut_5											
http://purl.obolibrary.org/obo/PCL_0110474	0474 NP SUB Glut_1											
http://purl.obolibrary.org/obo/PCL_0110475	0475 NP SUB Glut_1											
http://purl.obolibrary.org/obo/PCL_0110476	0476 NP SUB Glut_2											
http://purl.obolibrary.org/obo/PCL_0110477	0477 NP SUB Glut_2											
http://purl.obolibrary.org/obo/PCL_0110478	0478 NP SUB Glut_2											
http://purl.obolibrary.org/obo/PCL_0110479	0479 NP SUB Glut_2											
http://purl.obolibrary.org/obo/PCL_0110480	0480 NP PPP Glut											
http://purl.obolibrary.org/obo/PCL_0110481	0481 NP PPP Glut											
http://purl.obolibrary.org/obo/PCL_0110482	0482 NP PPP Glut											
http://purl.obolibrary.org/obo/PCL_0110483	0483 CA2 Glut_1											
http://purl.obolibrary.org/obo/PCL_0110484	0484 CA2 Glut_2											
http://purl.obolibrary.org/obo/PCL_0110485	0485 DG Glut_1											
http://purl.obolibrary.org/obo/PCL_0110486	0486 DG Glut_1											
http://purl.obolibrary.org/obo/PCL_0110487	0487 DG Glut_1											
http://purl.obolibrary.org/obo/PCL_0110488	0488 DG Glut_2											
http://purl.obolibrary.org/obo/PCL_0110489	0489 DG Glut_2											
http://purl.obolibrary.org/obo/PCL_0110490	0490 DG Glut_2											
http://purl.obolibrary.org/obo/PCL_0110491	0491 DG Glut_3											
http://purl.obolibrary.org/obo/PCL_0110492	0492 DG Glut_3											
http://purl.obolibrary.org/obo/PCL_0110493	0493 DG Glut_4											
http://purl.obolibrary.org/obo/PCL_0110494	0494 NLOT Rho Glut											
http://purl.obolibrary.org/obo/PCL_0110495	0495 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110496	0496 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110497	0497 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110498	0498 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110499	0499 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110500	0500 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110501	0501 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110502	0502 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110503	0503 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110504	0504 Vip Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110505	0505 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110506	0506 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110507	0507 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110508	0508 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110509	0509 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110510	0510 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110511	0511 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110512	0512 Vip Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110513	0513 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110514	0514 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110515	0515 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110516	0516 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110517	0517 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110518	0518 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110519	0519 Vip Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110520	0520 Vip Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110521	0521 Vip Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110522	0522 Vip Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110523	0523 Vip Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110524	0524 Vip Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110525	0525 Vip Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110526	0526 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110527	0527 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110528	0528 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110529	0529 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110530	0530 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110531	0531 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110532	0532 Vip Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110533	0533 Vip Gaba_6											
http://purl.obolibrary.org/obo/PCL_0110534	0534 Vip Gaba_6											
http://purl.obolibrary.org/obo/PCL_0110535	0535 Vip Gaba_6											
http://purl.obolibrary.org/obo/PCL_0110536	0536 Vip Gaba_7											
http://purl.obolibrary.org/obo/PCL_0110537	0537 Vip Gaba_7											
http://purl.obolibrary.org/obo/PCL_0110538	0538 Vip Gaba_7											
http://purl.obolibrary.org/obo/PCL_0110539	0539 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110540	0540 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110541	0541 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110542	0542 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110543	0543 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110544	0544 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110545	0545 Sncg Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110546	0546 Sncg Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110547	0547 Sncg Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110548	0548 Sncg Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110549	0549 Sncg Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110550	0550 Sncg Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110551	0551 Sncg Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110552	0552 Sncg Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110553	0553 Sncg Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110554	0554 Sncg Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110555	0555 Sncg Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110556	0556 Sncg Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110557	0557 Sncg Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110558	0558 Sncg Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110559	0559 Sncg Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110560	0560 Sncg Gaba_4											
http://purl.obolibrary.org/obo/PCL_0110561	0561 Sncg Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110562	0562 Sncg Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110563	0563 Sncg Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110564	0564 Sncg Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110565	0565 Sncg Gaba_5											
http://purl.obolibrary.org/obo/PCL_0110566	0566 RHP-COA Ndnf Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110567	0567 RHP-COA Ndnf Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110568	0568 RHP-COA Ndnf Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110569	0569 RHP-COA Ndnf Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110570	0570 RHP-COA Ndnf Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110571	0571 RHP-COA Ndnf Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110572	0572 RHP-COA Ndnf Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110573	0573 RHP-COA Ndnf Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110574	0574 RHP-COA Ndnf Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110575	0575 RHP-COA Ndnf Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110576	0576 RHP-COA Ndnf Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110577	0577 RHP-COA Ndnf Gaba_3											
http://purl.obolibrary.org/obo/PCL_0110578	0578 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110579	0579 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110580	0580 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110581	0581 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110582	0582 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110583	0583 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110584	0584 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110585	0585 Lamp5 Gaba_1											
http://purl.obolibrary.org/obo/PCL_0110586	0586 Lamp5 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110587	0587 Lamp5 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110588	0588 Lamp5 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110589	0589 Lamp5 Gaba_2											
http://purl.obolibrary.org/obo/PCL_0110590	0590 Lamp5 Gaba_2											
